    0.0000000000D+00    0.1000000000D+01    0.1000000000D+01
    0.5000000000D+00    0.9992289079D+00    0.1000000000D+01
    0.1000000000D+01    0.9969210437D+00    0.1000000000D+01
    0.1500000000D+01    0.9931435992D+00    0.1000000000D+01
    0.2000000000D+01    0.9882842359D+00    0.1000000000D+01
    0.2500000000D+01    0.9833317777D+00    0.1000000000D+01
    0.3000000000D+01    0.9788956538D+00    0.1000000000D+01
    0.3500000000D+01    0.9750476612D+00    0.1000000000D+01
    0.4000000000D+01    0.9717227580D+00    0.1000000000D+01
    0.4500000000D+01    0.9688661313D+00    0.1000000000D+01
    0.5000000000D+01    0.9664393926D+00    0.1000000000D+01
    0.5500000000D+01    0.9644090862D+00    0.1000000000D+01
    0.6000000000D+01    0.9627393550D+00    0.1000000000D+01
    0.6500000000D+01    0.9613900118D+00    0.1000000000D+01
    0.7000000000D+01    0.9603206732D+00    0.1000000000D+01
    0.7500000000D+01    0.9594899230D+00    0.1000000000D+01
    0.8000000000D+01    0.9588600753D+00    0.1000000000D+01
    0.8500000000D+01    0.9583960365D+00    0.1000000000D+01
    0.9000000000D+01    0.9580671584D+00    0.1000000000D+01
    0.9500000000D+01    0.9578477821D+00    0.1000000000D+01
    0.1000000000D+02    0.9577146393D+00    0.1000000000D+01
    0.1050000000D+02    0.9576507748D+00    0.1000000000D+01
    0.1100000000D+02    0.9576398125D+00    0.1000000000D+01
    0.1150000000D+02    0.9576696655D+00    0.1000000000D+01
    0.1200000000D+02    0.9577307489D+00    0.1000000000D+01
    0.1250000000D+02    0.9578130495D+00    0.1000000000D+01
    0.1300000000D+02    0.9579112043D+00    0.1000000000D+01
    0.1350000000D+02    0.9580181369D+00    0.1000000000D+01
    0.1400000000D+02    0.9581302378D+00    0.1000000000D+01
    0.1450000000D+02    0.9582449176D+00    0.1000000000D+01
    0.1500000000D+02    0.9583584376D+00    0.1000000000D+01
    0.1550000000D+02    0.9584709026D+00    0.1000000000D+01
    0.1600000000D+02    0.9585801733D+00    0.1000000000D+01
    0.1650000000D+02    0.9586856585D+00    0.1000000000D+01
    0.1700000000D+02    0.9587877712D+00    0.1000000000D+01
    0.1750000000D+02    0.9588855540D+00    0.1000000000D+01
    0.1800000000D+02    0.9589793018D+00    0.1000000000D+01
    0.1850000000D+02    0.9590690073D+00    0.1000000000D+01
    0.1900000000D+02    0.9591540141D+00    0.1000000000D+01
    0.1950000000D+02    0.9592340761D+00    0.1000000000D+01
    0.2000000000D+02    0.9593094015D+00    0.1000000000D+01
    0.2050000000D+02    0.9593785630D+00    0.1000000000D+01
    0.2100000000D+02    0.9594432884D+00    0.1000000000D+01
    0.2150000000D+02    0.9595040041D+00    0.1000000000D+01
    0.2200000000D+02    0.9595596630D+00    0.1000000000D+01
    0.2250000000D+02    0.9596136064D+00    0.1000000000D+01
    0.2300000000D+02    0.9596641285D+00    0.1000000000D+01
    0.2350000000D+02    0.9597118695D+00    0.1000000000D+01
    0.2400000000D+02    0.9597588547D+00    0.1000000000D+01
    0.2450000000D+02    0.9598021077D+00    0.1000000000D+01
    0.2500000000D+02    0.9598435449D+00    0.1000000000D+01
    0.2550000000D+02    0.9598829548D+00    0.1000000000D+01
    0.2600000000D+02    0.9599185101D+00    0.1000000000D+01
    0.2650000000D+02    0.9599516260D+00    0.1000000000D+01
    0.2700000000D+02    0.9599820623D+00    0.1000000000D+01
    0.2750000000D+02    0.9600091096D+00    0.1000000000D+01
    0.2800000000D+02    0.9600342308D+00    0.1000000000D+01
    0.2850000000D+02    0.9600586299D+00    0.1000000000D+01
    0.2900000000D+02    0.9600812693D+00    0.1000000000D+01
    0.2950000000D+02    0.9601039943D+00    0.1000000000D+01
    0.3000000000D+02    0.9601269820D+00    0.1000000000D+01
    0.3050000000D+02    0.9601481343D+00    0.1000000000D+01
    0.3100000000D+02    0.9601690205D+00    0.1000000000D+01
    0.3150000000D+02    0.9601890099D+00    0.1000000000D+01
    0.3200000000D+02    0.9602065721D+00    0.1000000000D+01
    0.3250000000D+02    0.9602226994D+00    0.1000000000D+01
    0.3300000000D+02    0.9602379970D+00    0.1000000000D+01
    0.3350000000D+02    0.9602508413D+00    0.1000000000D+01
    0.3400000000D+02    0.9602627696D+00    0.1000000000D+01
    0.3450000000D+02    0.9602762003D+00    0.1000000000D+01
    0.3500000000D+02    0.9602883097D+00    0.1000000000D+01
    0.3550000000D+02    0.9603017439D+00    0.1000000000D+01
    0.3600000000D+02    0.9603166732D+00    0.1000000000D+01
    0.3650000000D+02    0.9603285074D+00    0.1000000000D+01
    0.3700000000D+02    0.9603403336D+00    0.1000000000D+01
    0.3750000000D+02    0.9603514690D+00    0.1000000000D+01
    0.3800000000D+02    0.9603600352D+00    0.1000000000D+01
    0.3850000000D+02    0.9603687908D+00    0.1000000000D+01
    0.3900000000D+02    0.9603778687D+00    0.1000000000D+01
    0.3950000000D+02    0.9603864384D+00    0.1000000000D+01
    0.4000000000D+02    0.9603950132D+00    0.1000000000D+01
    0.4050000000D+02    0.9604043552D+00    0.1000000000D+01
    0.4100000000D+02    0.9604128450D+00    0.1000000000D+01
    0.4150000000D+02    0.9604199963D+00    0.1000000000D+01
    0.4200000000D+02    0.9604274057D+00    0.1000000000D+01
    0.4250000000D+02    0.9604351992D+00    0.1000000000D+01
    0.4300000000D+02    0.9604425541D+00    0.1000000000D+01
    0.4350000000D+02    0.9604508499D+00    0.1000000000D+01
    0.4400000000D+02    0.9604600237D+00    0.1000000000D+01
