    0.0000000000D+00    0.1000000000D+01    0.1000000000D+01
    0.5000000000D+00    0.9992392619D+00    0.1000000000D+01
    0.1000000000D+01    0.9969609977D+00    0.1000000000D+01
    0.1500000000D+01    0.9931783351D+00    0.1000000000D+01
    0.2000000000D+01    0.9879127617D+00    0.1000000000D+01
    0.2500000000D+01    0.9811932067D+00    0.1000000000D+01
    0.3000000000D+01    0.9730550707D+00    0.1000000000D+01
    0.3500000000D+01    0.9635391879D+00    0.1000000000D+01
    0.4000000000D+01    0.9526907995D+00    0.1000000000D+01
    0.4500000000D+01    0.9405585889D+00    0.1000000000D+01
    0.5000000000D+01    0.9271938007D+00    0.1000000000D+01
    0.5500000000D+01    0.9126494555D+00    0.1000000000D+01
    0.6000000000D+01    0.8969796737D+00    0.1000000000D+01
    0.6500000000D+01    0.8802391260D+00    0.1000000000D+01
    0.7000000000D+01    0.8624826340D+00    0.1000000000D+01
    0.7500000000D+01    0.8437649373D+00    0.1000000000D+01
    0.8000000000D+01    0.8241406318D+00    0.1000000000D+01
    0.8500000000D+01    0.8036642554D+00    0.1000000000D+01
    0.9000000000D+01    0.7823904832D+00    0.1000000000D+01
    0.9500000000D+01    0.7603743709D+00    0.1000000000D+01
    0.1000000000D+02    0.7376715881D+00    0.1000000000D+01
    0.1050000000D+02    0.7143385850D+00    0.1000000000D+01
    0.1100000000D+02    0.6904326524D+00    0.1000000000D+01
    0.1150000000D+02    0.6660118513D+00    0.1000000000D+01
    0.1200000000D+02    0.6411348072D+00    0.1000000000D+01
    0.1250000000D+02    0.6158603815D+00    0.1000000000D+01
    0.1300000000D+02    0.5902472493D+00    0.1000000000D+01
    0.1350000000D+02    0.5643534227D+00    0.1000000000D+01
    0.1400000000D+02    0.5382357757D+00    0.1000000000D+01
    0.1450000000D+02    0.5119496242D+00    0.1000000000D+01
    0.1500000000D+02    0.4855484141D+00    0.1000000000D+01
    0.1550000000D+02    0.4590835568D+00    0.1000000000D+01
    0.1600000000D+02    0.4326044269D+00    0.1000000000D+01
    0.1650000000D+02    0.4061585131D+00    0.1000000000D+01
    0.1700000000D+02    0.3797916870D+00    0.1000000000D+01
    0.1750000000D+02    0.3535485334D+00    0.1000000000D+01
    0.1800000000D+02    0.3274726812D+00    0.1000000000D+01
    0.1850000000D+02    0.3016070683D+00    0.1000000000D+01
    0.1900000000D+02    0.2759940929D+00    0.1000000000D+01
    0.1950000000D+02    0.2506756174D+00    0.1000000000D+01
