
0.000000	1.000000
0.030000	0.998271
0.060000	0.993676
0.090000	0.987423
0.120000	0.980733
0.150000	0.974550
0.180000	0.969471
0.210000	0.965741
0.240000	0.963306
0.270000	0.962001
0.300000	0.961621
0.330000	0.961935
0.360000	0.962708
0.390000	0.963741
0.420000	0.964880
0.450000	0.966022
0.480000	0.967100
0.510000	0.968072
0.540000	0.968919
0.570000	0.969639
0.600000	0.970237
0.630000	0.970723
0.660000	0.971112
0.690000	0.971418
0.720000	0.971654
0.750000	0.971833
0.780000	0.971965
0.810000	0.972061
0.840000	0.972129
0.870000	0.972175
0.900000	0.972203
0.930000	0.972218
0.960000	0.972224
0.990000	0.972222
1.020000	0.972215
1.050000	0.972204
1.080000	0.972190
1.110000	0.972175
1.140000	0.972158
1.170000	0.972142
1.200000	0.972125
1.230000	0.972108
1.260000	0.972092
1.290000	0.972076
1.320000	0.972061
1.350000	0.972047
1.380000	0.972033
1.410000	0.972020
1.440000	0.972008
1.470000	0.971997
1.500000	0.971987
1.530000	0.971977
1.560000	0.971968
1.590000	0.971959
1.620000	0.971951
1.650000	0.971944
1.680000	0.971937
1.710000	0.971931
1.740000	0.971925
1.770000	0.971919
1.800000	0.971914
1.830000	0.971909
1.860000	0.971905
1.890000	0.971901
1.920000	0.971897
1.950000	0.971893
1.980000	0.971890
2.010000	0.971887
2.040000	0.971884
2.070000	0.971881
2.100000	0.971878
2.130000	0.971875
2.160000	0.971873
2.190000	0.971871
2.220000	0.971868
2.250000	0.971866
2.280000	0.971864
2.310000	0.971862
2.340000	0.971860
2.370000	0.971859
2.400000	0.971857
2.430000	0.971855
2.460000	0.971854
2.490000	0.971852
2.520000	0.971850
2.550000	0.971849
2.580000	0.971848
2.610000	0.971846
2.640000	0.971845
2.670000	0.971843
2.700000	0.971842
2.730000	0.971841
2.760000	0.971839
2.790000	0.971838
2.820000	0.971837
2.850000	0.971835
2.880000	0.971834
2.910000	0.971833
2.940000	0.971832
2.970000	0.971831
3.000000	0.971829
3.030000	0.971828
3.060000	0.971811
3.090000	0.971810
3.120000	0.971809
3.150000	0.971808
3.180000	0.971807
3.210000	0.971806
3.240000	0.971805
3.270000	0.971804
3.300000	0.971803
3.330000	0.971802
3.360000	0.971800
3.390000	0.971799
3.420000	0.971798
3.450000	0.971797
3.480000	0.971796
3.510000	0.971795
3.540000	0.971794
3.570000	0.971793
3.600000	0.971792
3.630000	0.971791
3.660000	0.971790
3.690000	0.971789
3.720000	0.971788
3.750000	0.971786
3.780000	0.971785
3.810000	0.971784
3.840000	0.971783
3.870000	0.971782
3.900000	0.971781
3.930000	0.971780
3.960000	0.971779
3.990000	0.971778
4.020000	0.971777
4.050000	0.971776
4.080000	0.971775
4.110000	0.971774
4.140000	0.971773
4.170000	0.971772
4.200000	0.971771
4.230000	0.971770
4.260000	0.971769
4.290000	0.971768
4.320000	0.971767
4.350000	0.971766
4.380000	0.971765
4.410000	0.971764
4.440000	0.971763
4.470000	0.971762
4.500000	0.971761
4.530000	0.971760
4.560000	0.971759
4.590000	0.971758
4.620000	0.971757
4.650000	0.971756
4.680000	0.971755
4.710000	0.971754
4.740000	0.971753
4.770000	0.971752
4.800000	0.971751
4.830000	0.971750
4.860000	0.971749
4.890000	0.971748
4.920000	0.971747
4.950000	0.971746
4.980000	0.971745
5.010000	0.971744
5.040000	0.971743
5.070000	0.971742
5.100000	0.971741
5.130000	0.971739
5.160000	0.971738
5.190000	0.971737
5.220000	0.971736
5.250000	0.971735
5.280000	0.971734
5.310000	0.971733
5.340000	0.971732
5.370000	0.971731
5.400000	0.971730
5.430000	0.971729
5.460000	0.971728
5.490000	0.971727
5.520000	0.971726
5.550000	0.971725
5.580000	0.971724
5.610000	0.971723
5.640000	0.971722
5.670000	0.971721
5.700000	0.971720
5.730000	0.971719
5.760000	0.971718
5.790000	0.971717
5.820000	0.971716
5.850000	0.971715
5.880000	0.971714
5.910000	0.971713
5.940000	0.971712
5.970000	0.971711
6.000000	0.971710
6.030000	0.971709
6.060000	0.971708
6.090000	0.971707
6.120000	0.971706
6.150000	0.971705
6.180000	0.971704
6.210000	0.971703
6.240000	0.971702
6.270000	0.971701
6.300000	0.971700
6.330000	0.971699
6.360000	0.971698
6.390000	0.971697
6.420000	0.971696
6.450000	0.971695
6.480000	0.971694
6.510000	0.971693
6.540000	0.971692
6.570000	0.971691
6.600000	0.971690
6.630000	0.971689
6.660000	0.971688
6.690000	0.971687
6.720000	0.971686
6.750000	0.971685
6.780000	0.971684
6.810000	0.971683
6.840000	0.971682
6.870000	0.971681
6.900000	0.971680
6.930000	0.971679
6.960000	0.971678
6.990000	0.971677
7.020000	0.971676
7.050000	0.971675
7.080000	0.971674
7.110000	0.971673
7.140000	0.971672
7.170000	0.971671
7.200000	0.971670
7.230000	0.971669
7.260000	0.971668
7.290000	0.971667
7.320000	0.971666
7.350000	0.971665
7.380000	0.971664
7.410000	0.971663
7.440000	0.971662
7.470000	0.971661
7.500000	0.971660
7.530000	0.971659
7.560000	0.971658
7.590000	0.971657
7.620000	0.971656
7.650000	0.971655
7.680000	0.971653
7.710000	0.971652
7.740000	0.971651
7.770000	0.971650
7.800000	0.971649
7.830000	0.971648
7.860000	0.971647
7.890000	0.971646
7.920000	0.971645
7.950000	0.971644
7.980000	0.971643
8.010000	0.971642
8.040000	0.971641
8.070000	0.971640
8.100000	0.971639
