    0.0000000000D+00    0.1000000000D+01    0.1000000000D+01
    0.5000000000D+00    0.9992621567D+00    0.1000000000D+01
    0.1000000000D+01    0.9970500014D+00    0.1000000000D+01
    0.1500000000D+01    0.9933684650D+00    0.1000000000D+01
    0.2000000000D+01    0.9882259328D+00    0.1000000000D+01
    0.2500000000D+01    0.9816340542D+00    0.1000000000D+01
    0.3000000000D+01    0.9736076529D+00    0.1000000000D+01
    0.3500000000D+01    0.9641646174D+00    0.1000000000D+01
    0.4000000000D+01    0.9533257730D+00    0.1000000000D+01
    0.4500000000D+01    0.9411147398D+00    0.1000000000D+01
    0.5000000000D+01    0.9275577787D+00    0.1000000000D+01
    0.5500000000D+01    0.9126836308D+00    0.1000000000D+01
    0.6000000000D+01    0.8965233495D+00    0.1000000000D+01
    0.6500000000D+01    0.8791101304D+00    0.1000000000D+01
    0.7000000000D+01    0.8604791384D+00    0.1000000000D+01
    0.7500000000D+01    0.8406673350D+00    0.1000000000D+01
    0.8000000000D+01    0.8197133061D+00    0.1000000000D+01
    0.8500000000D+01    0.7976570900D+00    0.1000000000D+01
    0.9000000000D+01    0.7745400082D+00    0.1000000000D+01
    0.9500000000D+01    0.7504044991D+00    0.1000000000D+01
    0.1000000000D+02    0.7252939550D+00    0.1000000000D+01
    0.1050000000D+02    0.6992525651D+00    0.1000000000D+01
    0.1100000000D+02    0.6723251647D+00    0.1000000000D+01
    0.1150000000D+02    0.6445570939D+00    0.1000000000D+01
    0.1200000000D+02    0.6159940671D+00    0.1000000000D+01
    0.1250000000D+02    0.5866820546D+00    0.1000000000D+01
    0.1300000000D+02    0.5566671803D+00    0.1000000000D+01
    0.1350000000D+02    0.5259956346D+00    0.1000000000D+01
    0.1400000000D+02    0.4947136058D+00    0.1000000000D+01
    0.1450000000D+02    0.4628672294D+00    0.1000000000D+01
    0.1500000000D+02    0.4305025549D+00    0.1000000000D+01
    0.1550000000D+02    0.3976655311D+00    0.1000000000D+01
    0.1600000000D+02    0.3644020058D+00    0.1000000000D+01
    0.1650000000D+02    0.3307577400D+00    0.1000000000D+01
    0.1700000000D+02    0.2967784327D+00    0.1000000000D+01
    0.1750000000D+02    0.2625097529D+00    0.1000000000D+01
    0.1800000000D+02    0.2279973763D+00    0.1000000000D+01
    0.1850000000D+02    0.1932870233D+00    0.1000000000D+01
    0.1900000000D+02    0.1584244930D+00    0.1000000000D+01
    0.1950000000D+02    0.1234556930D+00    0.1000000000D+01
    0.2000000000D+02    0.8842665973D-01    0.1000000000D+01
    0.2050000000D+02    0.5338356861D-01    0.1000000000D+01
    0.2100000000D+02    0.1837273174D-01    0.1000000000D+01
    0.2150000000D+02   -0.1655941800D-01    0.1000000000D+01
    0.2200000000D+02   -0.5136635675D-01    0.1000000000D+01
    0.2250000000D+02   -0.8600151367D-01    0.1000000000D+01
    0.2300000000D+02   -0.1204183285D+00    0.1000000000D+01
    0.2350000000D+02   -0.1545703219D+00    0.1000000000D+01
    0.2400000000D+02   -0.1884111774D+00    0.1000000000D+01
    0.2450000000D+02   -0.2218948336D+00    0.1000000000D+01
    0.2500000000D+02   -0.2549755852D+00    0.1000000000D+01
    0.2550000000D+02   -0.2876081907D+00    0.1000000000D+01
    0.2600000000D+02   -0.3197479856D+00    0.1000000000D+01
    0.2650000000D+02   -0.3513509988D+00    0.1000000000D+01
    0.2700000000D+02   -0.3823740710D+00    0.1000000000D+01
    0.2750000000D+02   -0.4127749708D+00    0.1000000000D+01
    0.2800000000D+02   -0.4425125129D+00    0.1000000000D+01
    0.2850000000D+02   -0.4715466675D+00    0.1000000000D+01
    0.2900000000D+02   -0.4998386673D+00    0.1000000000D+01
    0.2950000000D+02   -0.5273511056D+00    0.1000000000D+01
    0.3000000000D+02   -0.5540480262D+00    0.1000000000D+01
    0.3050000000D+02   -0.5798950031D+00    0.1000000000D+01
    0.3100000000D+02   -0.6048592080D+00    0.1000000000D+01
    0.3150000000D+02   -0.6289094668D+00    0.1000000000D+01
    0.3200000000D+02   -0.6520163026D+00    0.1000000000D+01
    0.3250000000D+02   -0.6741519659D+00    0.1000000000D+01
    0.3300000000D+02   -0.6952904524D+00    0.1000000000D+01
    0.3350000000D+02   -0.7154075081D+00    0.1000000000D+01
    0.3400000000D+02   -0.7344806235D+00    0.1000000000D+01
    0.3450000000D+02   -0.7524890174D+00    0.1000000000D+01
    0.3500000000D+02   -0.7694136121D+00    0.1000000000D+01
    0.3550000000D+02   -0.7852370012D+00    0.1000000000D+01
    0.3600000000D+02   -0.7999434128D+00    0.1000000000D+01
