    0.0000000000D+00    0.1000000000D+01    0.1000000000D+01
    0.5000000000D+00    0.9992585075D+00    0.1000000000D+01
    0.1000000000D+01    0.9970419543D+00    0.1000000000D+01
    0.1500000000D+01    0.9933726534D+00    0.1000000000D+01
    0.2000000000D+01    0.9882830878D+00    0.1000000000D+01
    0.2500000000D+01    0.9818107161D+00    0.1000000000D+01
    0.3000000000D+01    0.9739930030D+00    0.1000000000D+01
    0.3500000000D+01    0.9648634125D+00    0.1000000000D+01
    0.4000000000D+01    0.9544490899D+00    0.1000000000D+01
    0.4500000000D+01    0.9427709891D+00    0.1000000000D+01
    0.5000000000D+01    0.9298465087D+00    0.1000000000D+01
    0.5500000000D+01    0.9156934492D+00    0.1000000000D+01
    0.6000000000D+01    0.9003334214D+00    0.1000000000D+01
    0.6500000000D+01    0.8837933295D+00    0.1000000000D+01
    0.7000000000D+01    0.8661047559D+00    0.1000000000D+01
    0.7500000000D+01    0.8473019521D+00    0.1000000000D+01
    0.8000000000D+01    0.8274194037D+00    0.1000000000D+01
    0.8500000000D+01    0.8064898864D+00    0.1000000000D+01
    0.9000000000D+01    0.7845437884D+00    0.1000000000D+01
    0.9500000000D+01    0.7616100299D+00    0.1000000000D+01
    0.1000000000D+02    0.7377181353D+00    0.1000000000D+01
    0.1050000000D+02    0.7129003760D+00    0.1000000000D+01
    0.1100000000D+02    0.6871929262D+00    0.1000000000D+01
    0.1150000000D+02    0.6606356059D+00    0.1000000000D+01
    0.1200000000D+02    0.6332704820D+00    0.1000000000D+01
    0.1250000000D+02    0.6051399837D+00    0.1000000000D+01
    0.1300000000D+02    0.5762852844D+00    0.1000000000D+01
    0.1350000000D+02    0.5467456128D+00    0.1000000000D+01
    0.1400000000D+02    0.5165588148D+00    0.1000000000D+01
    0.1450000000D+02    0.4857628990D+00    0.1000000000D+01
    0.1500000000D+02    0.4543977714D+00    0.1000000000D+01
    0.1550000000D+02    0.4225062854D+00    0.1000000000D+01
    0.1600000000D+02    0.3901341506D+00    0.1000000000D+01
    0.1650000000D+02    0.3573288131D+00    0.1000000000D+01
    0.1700000000D+02    0.3241378275D+00    0.1000000000D+01
    0.1750000000D+02    0.2906073884D+00    0.1000000000D+01
    0.1800000000D+02    0.2567816293D+00    0.1000000000D+01
    0.1850000000D+02    0.2227030031D+00    0.1000000000D+01
    0.1900000000D+02    0.1884135589D+00    0.1000000000D+01
    0.1950000000D+02    0.1539564670D+00    0.1000000000D+01
    0.2000000000D+02    0.1193770261D+00    0.1000000000D+01
    0.2050000000D+02    0.8472268456D-01    0.1000000000D+01
    0.2100000000D+02    0.5004210342D-01    0.1000000000D+01
    0.2150000000D+02    0.1538368774D-01    0.1000000000D+01
    0.2200000000D+02   -0.1920579462D-01    0.1000000000D+01
    0.2250000000D+02   -0.5368192943D-01    0.1000000000D+01
    0.2300000000D+02   -0.8800239642D-01    0.1000000000D+01
    0.2350000000D+02   -0.1221258663D+00    0.1000000000D+01
    0.2400000000D+02   -0.1560106065D+00    0.1000000000D+01
    0.2450000000D+02   -0.1896134891D+00    0.1000000000D+01
    0.2500000000D+02   -0.2228898738D+00    0.1000000000D+01
    0.2550000000D+02   -0.2557944031D+00    0.1000000000D+01
    0.2600000000D+02   -0.2882823495D+00    0.1000000000D+01
    0.2650000000D+02   -0.3203109357D+00    0.1000000000D+01
    0.2700000000D+02   -0.3518400658D+00    0.1000000000D+01
    0.2750000000D+02   -0.3828321542D+00    0.1000000000D+01
    0.2800000000D+02   -0.4132511450D+00    0.1000000000D+01
    0.2850000000D+02   -0.4430612068D+00    0.1000000000D+01
    0.2900000000D+02   -0.4722257425D+00    0.1000000000D+01
    0.2950000000D+02   -0.5007071862D+00    0.1000000000D+01
    0.3000000000D+02   -0.5284676767D+00    0.1000000000D+01
    0.3050000000D+02   -0.5554703016D+00    0.1000000000D+01
    0.3100000000D+02   -0.5816803690D+00    0.1000000000D+01
    0.3150000000D+02   -0.6070661544D+00    0.1000000000D+01
    0.3200000000D+02   -0.6315987988D+00    0.1000000000D+01
    0.3250000000D+02   -0.6552514188D+00    0.1000000000D+01
    0.3300000000D+02   -0.6779978602D+00    0.1000000000D+01
    0.3350000000D+02   -0.6998116979D+00    0.1000000000D+01
    0.3400000000D+02   -0.7206659517D+00    0.1000000000D+01
    0.3450000000D+02   -0.7405336476D+00    0.1000000000D+01
    0.3500000000D+02   -0.7593889676D+00    0.1000000000D+01
    0.3550000000D+02   -0.7772084755D+00    0.1000000000D+01
    0.3600000000D+02   -0.7939718781D+00    0.1000000000D+01
    0.3650000000D+02   -0.8096619869D+00    0.1000000000D+01
    0.3700000000D+02   -0.8242639096D+00    0.1000000000D+01
    0.3750000000D+02   -0.8377638547D+00    0.1000000000D+01
    0.3800000000D+02   -0.8501481119D+00    0.1000000000D+01
    0.3850000000D+02   -0.8614026832D+00    0.1000000000D+01
    0.3900000000D+02   -0.8715137294D+00    0.1000000000D+01
    0.3950000000D+02   -0.8804686267D+00    0.1000000000D+01
    0.4000000000D+02   -0.8882571526D+00    0.1000000000D+01
    0.4050000000D+02   -0.8948722622D+00    0.1000000000D+01
    0.4100000000D+02   -0.9003101068D+00    0.1000000000D+01
    0.4150000000D+02   -0.9045692918D+00    0.1000000000D+01
    0.4200000000D+02   -0.9076497205D+00    0.1000000000D+01
    0.4250000000D+02   -0.9095515582D+00    0.1000000000D+01
    0.4300000000D+02   -0.9102747901D+00    0.1000000000D+01
    0.4350000000D+02   -0.9098195660D+00    0.1000000000D+01
    0.4400000000D+02   -0.9081871666D+00    0.1000000000D+01
    0.4450000000D+02   -0.9053811397D+00    0.1000000000D+01
    0.4500000000D+02   -0.9014080817D+00    0.1000000000D+01
    0.4550000000D+02   -0.8962777033D+00    0.1000000000D+01
    0.4600000000D+02   -0.8900021503D+00    0.1000000000D+01
    0.4650000000D+02   -0.8825948880D+00    0.1000000000D+01
    0.4700000000D+02   -0.8740696559D+00    0.1000000000D+01
    0.4750000000D+02   -0.8644399616D+00    0.1000000000D+01
    0.4800000000D+02   -0.8537193343D+00    0.1000000000D+01
    0.4850000000D+02   -0.8419222082D+00    0.1000000000D+01
    0.4900000000D+02   -0.8290650149D+00    0.1000000000D+01
    0.4950000000D+02   -0.8151669711D+00    0.1000000000D+01
    0.5000000000D+02   -0.8002501889D+00    0.1000000000D+01
    0.5050000000D+02   -0.7843390530D+00    0.1000000000D+01
    0.5100000000D+02   -0.7674591417D+00    0.1000000000D+01
    0.5150000000D+02   -0.7496361687D+00    0.1000000000D+01
    0.5200000000D+02   -0.7308954173D+00    0.1000000000D+01
    0.5250000000D+02   -0.7112619026D+00    0.1000000000D+01
    0.5300000000D+02   -0.6907611728D+00    0.1000000000D+01
    0.5350000000D+02   -0.6694203590D+00    0.1000000000D+01
    0.5400000000D+02   -0.6472689704D+00    0.1000000000D+01
    0.5450000000D+02   -0.6243390514D+00    0.1000000000D+01
    0.5500000000D+02   -0.6006646180D+00    0.1000000000D+01
    0.5550000000D+02   -0.5762806178D+00    0.1000000000D+01
    0.5600000000D+02   -0.5512218689D+00    0.1000000000D+01
    0.5650000000D+02   -0.5255224439D+00    0.1000000000D+01
    0.5700000000D+02   -0.4992157563D+00    0.1000000000D+01
    0.5750000000D+02   -0.4723352895D+00    0.1000000000D+01
    0.5800000000D+02   -0.4449156082D+00    0.1000000000D+01
    0.5850000000D+02   -0.4169931603D+00    0.1000000000D+01
    0.5900000000D+02   -0.3886064814D+00    0.1000000000D+01
    0.5950000000D+02   -0.3597956912D+00    0.1000000000D+01
    0.6000000000D+02   -0.3306014957D+00    0.1000000000D+01
    0.6050000000D+02   -0.3010641302D+00    0.1000000000D+01
    0.6100000000D+02   -0.2712227009D+00    0.1000000000D+01
    0.6150000000D+02   -0.2411152047D+00    0.1000000000D+01
    0.6200000000D+02   -0.2107791932D+00    0.1000000000D+01
    0.6250000000D+02   -0.1802527507D+00    0.1000000000D+01
    0.6300000000D+02   -0.1495753083D+00    0.1000000000D+01
    0.6350000000D+02   -0.1187878948D+00    0.1000000000D+01
    0.6400000000D+02   -0.8793269201D-01    0.1000000000D+01
    0.6450000000D+02   -0.5705207685D-01    0.1000000000D+01
    0.6500000000D+02   -0.2618756818D-01    0.1000000000D+01
    0.6550000000D+02    0.4620867678D-02    0.1000000000D+01
    0.6600000000D+02    0.3533485725D-01    0.1000000000D+01
    0.6650000000D+02    0.6591701063D-01    0.1000000000D+01
    0.6700000000D+02    0.9632996679D-01    0.1000000000D+01
    0.6750000000D+02    0.1265355584D+00    0.1000000000D+01
    0.6800000000D+02    0.1564945021D+00    0.1000000000D+01
    0.6850000000D+02    0.1861667748D+00    0.1000000000D+01
    0.6900000000D+02    0.2155125199D+00    0.1000000000D+01
    0.6950000000D+02    0.2444930911D+00    0.1000000000D+01
    0.7000000000D+02    0.2730717793D+00    0.1000000000D+01
    0.7050000000D+02    0.3012139123D+00    0.1000000000D+01
    0.7100000000D+02    0.3288863034D+00    0.1000000000D+01
    0.7150000000D+02    0.3560563233D+00    0.1000000000D+01
    0.7200000000D+02    0.3826910448D+00    0.1000000000D+01
    0.7250000000D+02    0.4087568715D+00    0.1000000000D+01
    0.7300000000D+02    0.4342198359D+00    0.1000000000D+01
    0.7350000000D+02    0.4590464433D+00    0.1000000000D+01
    0.7400000000D+02    0.4832046911D+00    0.1000000000D+01
    0.7450000000D+02    0.5066648162D+00    0.1000000000D+01
    0.7500000000D+02    0.5293994463D+00    0.1000000000D+01
    0.7550000000D+02    0.5513831038D+00    0.1000000000D+01
    0.7600000000D+02    0.5725913087D+00    0.1000000000D+01
    0.7650000000D+02    0.5929997104D+00    0.1000000000D+01
    0.7700000000D+02    0.6125836610D+00    0.1000000000D+01
    0.7750000000D+02    0.6313184375D+00    0.1000000000D+01
    0.7800000000D+02    0.6491800182D+00    0.1000000000D+01
    0.7850000000D+02    0.6661460669D+00    0.1000000000D+01
    0.7900000000D+02    0.6821966850D+00    0.1000000000D+01
    0.7950000000D+02    0.6973145985D+00    0.1000000000D+01
    0.8000000000D+02    0.7114847043D+00    0.1000000000D+01
    0.8050000000D+02    0.7246931971D+00    0.1000000000D+01
    0.8100000000D+02    0.7369266868D+00    0.1000000000D+01
    0.8150000000D+02    0.7481717215D+00    0.1000000000D+01
    0.8200000000D+02    0.7584149391D+00    0.1000000000D+01
    0.8250000000D+02    0.7676437820D+00    0.1000000000D+01
    0.8300000000D+02    0.7758474505D+00    0.1000000000D+01
    0.8350000000D+02    0.7830176619D+00    0.1000000000D+01
    0.8400000000D+02    0.7891488711D+00    0.1000000000D+01
    0.8450000000D+02    0.7942378551D+00    0.1000000000D+01
    0.8500000000D+02    0.7982828571D+00    0.1000000000D+01
    0.8550000000D+02    0.8012826878D+00    0.1000000000D+01
    0.8600000000D+02    0.8032361966D+00    0.1000000000D+01
