    0.0000000000D+00    0.1000000000D+01    0.1000000000D+01
    0.5000000000D+00    0.9992626544D+00    0.1000000000D+01
    0.1000000000D+01    0.9970517171D+00    0.1000000000D+01
    0.1500000000D+01    0.9933710263D+00    0.1000000000D+01
    0.2000000000D+01    0.9882278223D+00    0.1000000000D+01
    0.2500000000D+01    0.9816323995D+00    0.1000000000D+01
    0.3000000000D+01    0.9735979508D+00    0.1000000000D+01
    0.3500000000D+01    0.9641405121D+00    0.1000000000D+01
    0.4000000000D+01    0.9532789101D+00    0.1000000000D+01
    0.4500000000D+01    0.9410347005D+00    0.1000000000D+01
    0.5000000000D+01    0.9274320990D+00    0.1000000000D+01
    0.5500000000D+01    0.9124979056D+00    0.1000000000D+01
    0.6000000000D+01    0.8962614208D+00    0.1000000000D+01
    0.6500000000D+01    0.8787543576D+00    0.1000000000D+01
    0.7000000000D+01    0.8600107470D+00    0.1000000000D+01
    0.7500000000D+01    0.8400668396D+00    0.1000000000D+01
    0.8000000000D+01    0.8189610022D+00    0.1000000000D+01
    0.8500000000D+01    0.7967336122D+00    0.1000000000D+01
    0.9000000000D+01    0.7734269473D+00    0.1000000000D+01
    0.9500000000D+01    0.7490850741D+00    0.1000000000D+01
    0.1000000000D+02    0.7237537328D+00    0.1000000000D+01
    0.1050000000D+02    0.6974802215D+00    0.1000000000D+01
    0.1100000000D+02    0.6703132779D+00    0.1000000000D+01
    0.1150000000D+02    0.6423029597D+00    0.1000000000D+01
    0.1200000000D+02    0.6135005240D+00    0.1000000000D+01
    0.1250000000D+02    0.5839583059D+00    0.1000000000D+01
    0.1300000000D+02    0.5537295958D+00    0.1000000000D+01
    0.1350000000D+02    0.5228685163D+00    0.1000000000D+01
    0.1400000000D+02    0.4914298989D+00    0.1000000000D+01
    0.1450000000D+02    0.4594691601D+00    0.1000000000D+01
    0.1500000000D+02    0.4270421776D+00    0.1000000000D+01
    0.1550000000D+02    0.3942051667D+00    0.1000000000D+01
    0.1600000000D+02    0.3610145573D+00    0.1000000000D+01
    0.1650000000D+02    0.3275268717D+00    0.1000000000D+01
    0.1700000000D+02    0.2937986033D+00    0.1000000000D+01
    0.1750000000D+02    0.2598860973D+00    0.1000000000D+01
    0.1800000000D+02    0.2258454327D+00    0.1000000000D+01
    0.1850000000D+02    0.1917323074D+00    0.1000000000D+01
    0.1900000000D+02    0.1576019252D+00    0.1000000000D+01
    0.1950000000D+02    0.1235088871D+00    0.1000000000D+01
    0.2000000000D+02    0.8950708546D-01    0.1000000000D+01
    0.2050000000D+02    0.5564960265D-01    0.1000000000D+01
    0.2100000000D+02    0.2198861408D-01    0.1000000000D+01
    0.2150000000D+02   -0.1142470366D-01    0.1000000000D+01
    0.2200000000D+02   -0.4454025955D-01    0.1000000000D+01
    0.2250000000D+02   -0.7730912926D-01    0.1000000000D+01
    0.2300000000D+02   -0.1096836304D+00    0.1000000000D+01
    0.2350000000D+02   -0.1416173919D+00    0.1000000000D+01
    0.2400000000D+02   -0.1730654170D+00    0.1000000000D+01
    0.2450000000D+02   -0.2039841401D+00    0.1000000000D+01
    0.2500000000D+02   -0.2343314778D+00    0.1000000000D+01
    0.2550000000D+02   -0.2640668726D+00    0.1000000000D+01
    0.2600000000D+02   -0.2931513321D+00    0.1000000000D+01
    0.2650000000D+02   -0.3215474608D+00    0.1000000000D+01
    0.2700000000D+02   -0.3492194871D+00    0.1000000000D+01
    0.2750000000D+02   -0.3761332845D+00    0.1000000000D+01
    0.2800000000D+02   -0.4022563877D+00    0.1000000000D+01
    0.2850000000D+02   -0.4275580037D+00    0.1000000000D+01
    0.2900000000D+02   -0.4520090190D+00    0.1000000000D+01
    0.2950000000D+02   -0.4755820018D+00    0.1000000000D+01
    0.3000000000D+02   -0.4982512015D+00    0.1000000000D+01
    0.3050000000D+02   -0.5199925440D+00    0.1000000000D+01
    0.3100000000D+02   -0.5407836245D+00    0.1000000000D+01
    0.3150000000D+02   -0.5606036981D+00    0.1000000000D+01
    0.3200000000D+02   -0.5794336674D+00    0.1000000000D+01
    0.3250000000D+02   -0.5972560694D+00    0.1000000000D+01
    0.3300000000D+02   -0.6140550598D+00    0.1000000000D+01
    0.3350000000D+02   -0.6298163973D+00    0.1000000000D+01
    0.3400000000D+02   -0.6445274264D+00    0.1000000000D+01
    0.3450000000D+02   -0.6581770600D+00    0.1000000000D+01
    0.3500000000D+02   -0.6707557616D+00    0.1000000000D+01
    0.3550000000D+02   -0.6822555274D+00    0.1000000000D+01
    0.3600000000D+02   -0.6926698690D+00    0.1000000000D+01
    0.3650000000D+02   -0.7019937954D+00    0.1000000000D+01
    0.3700000000D+02   -0.7102237970D+00    0.1000000000D+01
    0.3750000000D+02   -0.7173578286D+00    0.1000000000D+01
    0.3800000000D+02   -0.7233952936D+00    0.1000000000D+01
    0.3850000000D+02   -0.7283370294D+00    0.1000000000D+01
    0.3900000000D+02   -0.7321852924D+00    0.1000000000D+01
    0.3950000000D+02   -0.7349437444D+00    0.1000000000D+01
    0.4000000000D+02   -0.7366174394D+00    0.1000000000D+01
    0.4050000000D+02   -0.7372128104D+00    0.1000000000D+01
    0.4100000000D+02   -0.7367376576D+00    0.1000000000D+01
    0.4150000000D+02   -0.7352011356D+00    0.1000000000D+01
    0.4200000000D+02   -0.7326137416D+00    0.1000000000D+01
    0.4250000000D+02   -0.7289873035D+00    0.1000000000D+01
    0.4300000000D+02   -0.7243349668D+00    0.1000000000D+01
    0.4350000000D+02   -0.7186711825D+00    0.1000000000D+01
    0.4400000000D+02   -0.7120116931D+00    0.1000000000D+01
    0.4450000000D+02   -0.7043735181D+00    0.1000000000D+01
    0.4500000000D+02   -0.6957749385D+00    0.1000000000D+01
    0.4550000000D+02   -0.6862354799D+00    0.1000000000D+01
    0.4600000000D+02   -0.6757758937D+00    0.1000000000D+01
    0.4650000000D+02   -0.6644181369D+00    0.1000000000D+01
    0.4700000000D+02   -0.6521853494D+00    0.1000000000D+01
    0.4750000000D+02   -0.6391018300D+00    0.1000000000D+01
    0.4800000000D+02   -0.6251930084D+00    0.1000000000D+01
    0.4850000000D+02   -0.6104854164D+00    0.1000000000D+01
    0.4900000000D+02   -0.5950066553D+00    0.1000000000D+01
    0.4950000000D+02   -0.5787853606D+00    0.1000000000D+01
    0.5000000000D+02   -0.5618511641D+00    0.1000000000D+01
    0.5050000000D+02   -0.5442346530D+00    0.1000000000D+01
