  0.  1.  1.
  0.5  0.999239952  1.
  1.  0.996962181  1.
  1.5  0.993173855  1.
  2.  0.987886803  1.
  2.5  0.981117336  1.
  3.  0.972886015  1.
  3.5  0.963217383  1.
  4.  0.952139654  1.
  4.5  0.939684393  1.
  5.  0.925886197  1.
  5.5  0.910782361  1.
  6.  0.894412575  1.
  6.5  0.876818625  1.
  7.  0.858044116  1.
  7.5  0.838134218  1.
  8.  0.81713544  1.
  8.5  0.795095425  1.
  9.  0.772062781  1.
  9.5  0.748086939  1.
  10.  0.723218042  1.
  10.5  0.697506873  1.
  11.  0.671004803  1.
  11.5  0.643763767  1.
  12.  0.615836257  1.
  12.5  0.587275326  1.
  13.  0.558134591  1.
  13.5  0.528468228  1.
  14.  0.498330956  1.
  14.5  0.467777993  1.
  15.  0.436864993  1.
  15.5  0.405647952  1.
  16.  0.374183094  1.
  16.5  0.342526734  1.
  17.  0.310735113  1.
  17.5  0.278864239  1.
  18.  0.246969706  1.
  18.5  0.21510652  1.
  19.  0.183328924  1.
  19.5  0.151690243  1.
  20.  0.120242735  1.
  20.5  0.0890374603  1.
  21.  0.0581241793  1.
  21.5  0.027551267  1.
  22. -0.00263434432  1.
  22.5 -0.0323872003  1.
  23. -0.0616633366  1.
  23.5 -0.0904202733  1.
  24. -0.118616996  1.
  24.5 -0.146213926  1.
  25. -0.173172899  1.
  25.5 -0.199457133  1.
  26. -0.225031229  1.
  26.5 -0.249861167  1.
  27. -0.273914339  1.
  27.5 -0.297159592  1.
  28. -0.319567293  1.
  28.5 -0.341109416  1.
  29. -0.361759628  1.
  29.5 -0.381493398  1.
  30. -0.400288088  1.
  30.5 -0.418123052  1.
  31. -0.43497971  1.
  31.5 -0.45084161  1.
  32. -0.465694473  1.
  32.5 -0.4795262  1.
  33. -0.492326873  1.
  33.5 -0.504088715  1.
  34. -0.514806043  1.
  34.5 -0.524475195  1.
  35. -0.533094444  1.
  35.5 -0.540663912  1.
  36. -0.54718547  1.
  36.5 -0.552662647  1.
  37. -0.557100549  1.
  37.5 -0.560505785  1.
  38. -0.562886409  1.
  38.5 -0.564251883  1.
  39. -0.564613053  1.
  39.5 -0.563982144  1.
  40. -0.562372767  1.
  40.5 -0.559799935  1.
  41. -0.556280089  1.
  41.5 -0.551831118  1.
  42. -0.546472377  1.
  42.5 -0.540224694  1.
  43. -0.533110363  1.
  43.5 -0.52515312  1.
  44. -0.516378095  1.
  44.5 -0.506811749  1.
  45. -0.496481788  1.
  45.5 -0.485417058  1.
  46. -0.473647433  1.
  46.5 -0.461203681  1.
  47. -0.448117338  1.
  47.5 -0.434420574  1.
  48. -0.42014607  1.
  48.5 -0.4053269  1.
  49. -0.389996435  1.
  49.5 -0.37418826  1.
  50. -0.357936114  1.
  50.5 -0.34127384  1.
  51. -0.324235369  1.
  51.5 -0.3068547  1.
  52. -0.289165903  1.
  52.5 -0.271203122  1.
  53. -0.253000585  1.
  53.5 -0.234592597  1.
  54. -0.216013538  1.
  54.5 -0.19729784  1.
  55. -0.17847995  1.
  55.5 -0.15959428  1.
  56. -0.140675134  1.
  56.5 -0.121756626  1.
  57. -0.102872581  1.
  57.5 -0.0840564279  1.
  58. -0.0653410861  1.
  58.5 -0.0467588503  1.
  59. -0.02834128  1.
  59.5 -0.0101190961  1.
  60.  0.00787790995  1.
  60.5  0.0256209514  1.
  61.  0.0430823032  1.
  61.5  0.0602353398  1.
  62.  0.0770545526  1.
  62.5  0.0935155493  1.
  63.  0.109595037  1.
  63.5  0.125270793  1.
  64.  0.140521625  1.
  64.5  0.155327332  1.
  65.  0.169668666  1.
  65.5  0.183527291  1.
  66.  0.196885767  1.
  66.5  0.209727534  1.
  67.  0.222036919  1.
  67.5  0.233799154  1.
  68.  0.245000409  1.
  68.5  0.25562784  1.
  69.  0.265669647  1.
  69.5  0.275115131  1.
  70.  0.283954761  1.
  70.5  0.29218023  1.
  71.  0.29978451  1.
  71.5  0.306761895  1.
  72.  0.31310802  1.
  72.5  0.318819876  1.
  73.  0.323895804  1.
  73.5  0.328335465  1.
  74.  0.3321398  1.
  74.5  0.335310978  1.
  75.  0.337852326  1.
  75.5  0.339768261  1.
  76.  0.341064211  1.
  76.5  0.341746547  1.
  77.  0.34182251  1.
  77.5  0.341300157  1.
  78.  0.340188314  1.
  78.5  0.33849654  1.
  79.  0.336235108  1.
  79.5  0.333414996  1.
  80.  0.330047893  1.
  80.5  0.326146208  1.
  81.  0.321723087  1.
  81.5  0.316792434  1.
  82.  0.311368919  1.
