
0.000000	1.000000
0.030000	0.998208
0.060000	0.992879
0.090000	0.984099
0.120000	0.971959
0.150000	0.956557
0.180000	0.937991
0.210000	0.916368
0.240000	0.891795
0.270000	0.864386
0.300000	0.834260
0.330000	0.801543
0.360000	0.766363
0.390000	0.728857
0.420000	0.689164
0.450000	0.647430
0.480000	0.603806
0.510000	0.558445
0.540000	0.511506
0.570000	0.463151
0.600000	0.413544
0.630000	0.362853
0.660000	0.311247
0.690000	0.258897
0.720000	0.205976
0.750000	0.152656
0.780000	0.099110
0.810000	0.045510
0.840000	-0.007972
0.870000	-0.061167
0.900000	-0.113906
0.930000	-0.166025
0.960000	-0.217361
0.990000	-0.267755
1.020000	-0.317052
1.050000	-0.365103
1.080000	-0.411761
1.110000	-0.456886
1.140000	-0.500343
1.170000	-0.542005
1.200000	-0.581748
1.230000	-0.619459
1.260000	-0.655027
1.290000	-0.688354
1.320000	-0.719345
1.350000	-0.747916
1.380000	-0.773989
1.410000	-0.797496
1.440000	-0.818377
1.470000	-0.836580
1.500000	-0.852062
1.530000	-0.864789
1.560000	-0.874738
1.590000	-0.881890
1.620000	-0.886240
1.650000	-0.887788
1.680000	-0.886546
1.710000	-0.882533
1.740000	-0.875776
1.770000	-0.866313
1.800000	-0.854187
1.830000	-0.839452
1.860000	-0.822169
1.890000	-0.802406
1.920000	-0.780240
1.950000	-0.755753
1.980000	-0.729035
2.010000	-0.700184
2.040000	-0.669301
2.070000	-0.636495
2.100000	-0.601880
2.130000	-0.565576
2.160000	-0.527706
2.190000	-0.488398
2.220000	-0.447784
2.250000	-0.405999
2.280000	-0.363181
2.310000	-0.319470
2.340000	-0.275010
2.370000	-0.229944
2.400000	-0.184417
2.430000	-0.138576
2.460000	-0.092567
2.490000	-0.046535
2.520000	-0.000625
2.550000	0.045019
2.580000	0.090254
2.610000	0.134941
2.640000	0.178943
2.670000	0.222123
2.700000	0.264352
2.730000	0.305502
2.760000	0.345449
2.790000	0.384074
2.820000	0.421264
2.850000	0.456909
2.880000	0.490906
2.910000	0.523157
2.940000	0.553571
2.970000	0.582062
3.000000	0.608552
3.030000	0.632968
3.060000	0.655245
3.090000	0.675326
3.120000	0.693160
3.150000	0.708703
3.180000	0.721920
3.210000	0.732782
3.240000	0.741267
3.270000	0.747365
3.300000	0.751067
3.330000	0.752377
3.360000	0.751304
3.390000	0.747866
3.420000	0.742085
3.450000	0.733994
3.480000	0.723632
3.510000	0.711044
3.540000	0.696282
3.570000	0.679406
3.600000	0.660480
3.630000	0.639576
3.660000	0.616771
3.690000	0.592148
3.720000	0.565795
3.750000	0.537804
3.780000	0.508273
3.810000	0.477304
3.840000	0.445003
3.870000	0.411479
3.900000	0.376845
3.930000	0.341216
3.960000	0.304710
3.990000	0.267447
4.020000	0.229549
4.050000	0.191139
4.080000	0.152341
4.110000	0.113280
4.140000	0.074080
4.170000	0.034865
4.200000	-0.004241
4.230000	-0.043115
4.260000	-0.081636
4.290000	-0.119685
4.320000	-0.157144
4.350000	-0.193899
4.380000	-0.229837
4.410000	-0.264851
