    0.0000000000D+00    0.1000000000D+01    0.1000000000D+01
    0.5000000000D+00    0.9992294136D+00    0.1000000000D+01
    0.1000000000D+01    0.9969212935D+00    0.1000000000D+01
    0.1500000000D+01    0.9930878905D+00    0.1000000000D+01
    0.2000000000D+01    0.9877467248D+00    0.1000000000D+01
    0.2500000000D+01    0.9809185262D+00    0.1000000000D+01
    0.3000000000D+01    0.9726274994D+00    0.1000000000D+01
    0.3500000000D+01    0.9629016950D+00    0.1000000000D+01
    0.4000000000D+01    0.9517723588D+00    0.1000000000D+01
    0.4500000000D+01    0.9392733062D+00    0.1000000000D+01
    0.5000000000D+01    0.9254410664D+00    0.1000000000D+01
    0.5500000000D+01    0.9103150223D+00    0.1000000000D+01
    0.6000000000D+01    0.8939369545D+00    0.1000000000D+01
    0.6500000000D+01    0.8763506250D+00    0.1000000000D+01
    0.7000000000D+01    0.8576018945D+00    0.1000000000D+01
    0.7500000000D+01    0.8377387866D+00    0.1000000000D+01
    0.8000000000D+01    0.8168110691D+00    0.1000000000D+01
    0.8500000000D+01    0.7948699157D+00    0.1000000000D+01
    0.9000000000D+01    0.7719680356D+00    0.1000000000D+01
    0.9500000000D+01    0.7481596976D+00    0.1000000000D+01
    0.1000000000D+02    0.7235003013D+00    0.1000000000D+01
    0.1050000000D+02    0.6980460857D+00    0.1000000000D+01
    0.1100000000D+02    0.6718542930D+00    0.1000000000D+01
    0.1150000000D+02    0.6449831636D+00    0.1000000000D+01
    0.1200000000D+02    0.6174914772D+00    0.1000000000D+01
    0.1250000000D+02    0.5894383033D+00    0.1000000000D+01
    0.1300000000D+02    0.5608832153D+00    0.1000000000D+01
    0.1350000000D+02    0.5318862562D+00    0.1000000000D+01
    0.1400000000D+02    0.5025074388D+00    0.1000000000D+01
    0.1450000000D+02    0.4728065447D+00    0.1000000000D+01
    0.1500000000D+02    0.4428433990D+00    0.1000000000D+01
    0.1550000000D+02    0.4126778021D+00    0.1000000000D+01
    0.1600000000D+02    0.3823689848D+00    0.1000000000D+01
    0.1650000000D+02    0.3519754668D+00    0.1000000000D+01
    0.1700000000D+02    0.3215553988D+00    0.1000000000D+01
    0.1750000000D+02    0.2911664513D+00    0.1000000000D+01
    0.1800000000D+02    0.2608652241D+00    0.1000000000D+01
    0.1850000000D+02    0.2307071790D+00    0.1000000000D+01
    0.1900000000D+02    0.2007470541D+00    0.1000000000D+01
    0.1950000000D+02    0.1710386954D+00    0.1000000000D+01
    0.2000000000D+02    0.1416344238D+00    0.1000000000D+01
    0.2050000000D+02    0.1125850582D+00    0.1000000000D+01
    0.2100000000D+02    0.8394040288D-01    0.1000000000D+01
    0.2150000000D+02    0.5574901234D-01    0.1000000000D+01
    0.2200000000D+02    0.2805751847D-01    0.1000000000D+01
    0.2250000000D+02    0.9107615884D-03    0.1000000000D+01
    0.2300000000D+02   -0.2564765460D-01    0.1000000000D+01
    0.2350000000D+02   -0.5157568177D-01    0.1000000000D+01
    0.2400000000D+02   -0.7683353255D-01    0.1000000000D+01
    0.2450000000D+02   -0.1013834224D+00    0.1000000000D+01
    0.2500000000D+02   -0.1251889507D+00    0.1000000000D+01
    0.2550000000D+02   -0.1482155205D+00    0.1000000000D+01
    0.2600000000D+02   -0.1704310690D+00    0.1000000000D+01
    0.2650000000D+02   -0.1918056629D+00    0.1000000000D+01
    0.2700000000D+02   -0.2123108199D+00    0.1000000000D+01
    0.2750000000D+02   -0.2319200477D+00    0.1000000000D+01
    0.2800000000D+02   -0.2506095917D+00    0.1000000000D+01
    0.2850000000D+02   -0.2683578682D+00    0.1000000000D+01
    0.2900000000D+02   -0.2851447415D+00    0.1000000000D+01
    0.2950000000D+02   -0.3009522022D+00    0.1000000000D+01
    0.3000000000D+02   -0.3157651208D+00    0.1000000000D+01
    0.3050000000D+02   -0.3295704935D+00    0.1000000000D+01
    0.3100000000D+02   -0.3423566828D+00    0.1000000000D+01
    0.3150000000D+02   -0.3541142548D+00    0.1000000000D+01
    0.3200000000D+02   -0.3648367212D+00    0.1000000000D+01
    0.3250000000D+02   -0.3745195733D+00    0.1000000000D+01
    0.3300000000D+02   -0.3831595098D+00    0.1000000000D+01
    0.3350000000D+02   -0.3907554817D+00    0.1000000000D+01
    0.3400000000D+02   -0.3973094252D+00    0.1000000000D+01
    0.3450000000D+02   -0.4028250488D+00    0.1000000000D+01
    0.3500000000D+02   -0.4073070413D+00    0.1000000000D+01
    0.3550000000D+02   -0.4107623351D+00    0.1000000000D+01
    0.3600000000D+02   -0.4132008063D+00    0.1000000000D+01
    0.3650000000D+02   -0.4146337862D+00    0.1000000000D+01
    0.3700000000D+02   -0.4150732842D+00    0.1000000000D+01
    0.3750000000D+02   -0.4145335405D+00    0.1000000000D+01
    0.3800000000D+02   -0.4130316965D+00    0.1000000000D+01
    0.3850000000D+02   -0.4105859734D+00    0.1000000000D+01
    0.3900000000D+02   -0.4072149054D+00    0.1000000000D+01
    0.3950000000D+02   -0.4029392273D+00    0.1000000000D+01
    0.4000000000D+02   -0.3977825057D+00    0.1000000000D+01
    0.4050000000D+02   -0.3917689182D+00    0.1000000000D+01
    0.4100000000D+02   -0.3849225021D+00    0.1000000000D+01
    0.4150000000D+02   -0.3772694731D+00    0.1000000000D+01
    0.4200000000D+02   -0.3688388367D+00    0.1000000000D+01
    0.4250000000D+02   -0.3596596753D+00    0.1000000000D+01
    0.4300000000D+02   -0.3497603865D+00    0.1000000000D+01
    0.4350000000D+02   -0.3391715420D+00    0.1000000000D+01
    0.4400000000D+02   -0.3279265197D+00    0.1000000000D+01
    0.4450000000D+02   -0.3160581687D+00    0.1000000000D+01
    0.4500000000D+02   -0.3035979841D+00    0.1000000000D+01
    0.4550000000D+02   -0.2905796694D+00    0.1000000000D+01
    0.4600000000D+02   -0.2770398976D+00    0.1000000000D+01
    0.4650000000D+02   -0.2630141736D+00    0.1000000000D+01
    0.4700000000D+02   -0.2485357732D+00    0.1000000000D+01
    0.4750000000D+02   -0.2336401842D+00    0.1000000000D+01
    0.4800000000D+02   -0.2183662202D+00    0.1000000000D+01
    0.4850000000D+02   -0.2027509207D+00    0.1000000000D+01
    0.4900000000D+02   -0.1868279919D+00    0.1000000000D+01
    0.4950000000D+02   -0.1706333238D+00    0.1000000000D+01
    0.5000000000D+02   -0.1542068359D+00    0.1000000000D+01
    0.5050000000D+02   -0.1375862264D+00    0.1000000000D+01
    0.5100000000D+02   -0.1208043687D+00    0.1000000000D+01
    0.5150000000D+02   -0.1038959849D+00    0.1000000000D+01
    0.5200000000D+02   -0.8690091264D-01    0.1000000000D+01
    0.5250000000D+02   -0.6985678984D-01    0.1000000000D+01
    0.5300000000D+02   -0.5279462762D-01    0.1000000000D+01
    0.5350000000D+02   -0.3574637882D-01    0.1000000000D+01
    0.5400000000D+02   -0.1875051013D-01    0.1000000000D+01
    0.5450000000D+02   -0.1844143541D-02    0.1000000000D+01
    0.5500000000D+02    0.1494415367D-01    0.1000000000D+01
