  181. -0.00123497267  1.
  181.5 -0.000818515607  1.
  182. -0.000397259794  1.
  182.5  2.70210765E-05  1.
  183.  0.000452561666  1.
  183.5  0.000877613622  1.
  184.  0.00130045413  1.
  184.5  0.00171939435  1.
  185.  0.00213278759  1.
  185.5  0.00253903734  1.
  186.  0.00293660493  1.
  186.5  0.00332401689  1.
  187.  0.00369987192  1.
  187.5  0.00406284739  1.
  188.  0.00441170547  1.
  188.5  0.00474529863  1.
  189.  0.00506257471  1.
  189.5  0.00536258131  1.
  190.  0.0056444697  1.
  190.5  0.00590749803  1.
  191.  0.0061510339  1.
  191.5  0.00637455633  1.
  192.  0.00657765701  1.
  192.5  0.00676004092  1.
  193.  0.00692152624  1.
  193.5  0.00706204367  1.
  194.  0.00718163493  1.
  194.5  0.00728045084  1.
  195.  0.00735874853  1.
  195.5  0.0074168882  1.
  196.  0.00745532923  1.
  196.5  0.00747462572  1.
  197.  0.00747542151  1.
  197.5  0.00745844469  1.
  198.  0.00742450169  1.
  198.5  0.00737447085  1.
  199.  0.00730929578  1.
  199.5  0.00722997819  1.
  200.  0.00713757058  1.
  200.5  0.00703316866  1.
  201.  0.00691790352  1.
  201.5  0.0067929338  1.
  202.  0.00665943761  1.
  202.5  0.00651860459  1.
  203.  0.00637162787  1.
  203.5  0.00621969619  1.
  204.  0.0060639861  1.
  204.5  0.00590565438  1.
  205.  0.00574583071  1.
  205.5  0.00558561053  1.
  206.  0.00542604834  1.
  206.5  0.00526815131  1.
  207.  0.00511287333  1.
  207.5  0.0049611095  1.
  208.  0.0048136911  1.
  208.5  0.0046713811  1.
  209.  0.0045348702  1.
  209.5  0.00440477345  1.
  210.  0.00428162743  1.
  210.5  0.00416588811  1.
  211.  0.0040579292  1.
  211.5  0.00395804125  1.
  212.  0.00386643125  1.
  212.5  0.00378322298  1.
  213.  0.00370845783  1.
  213.5  0.00364209632  1.
  214.  0.00358402014  1.
  214.5  0.00353403479  1.
  215.  0.00349187274  1.
  215.5  0.00345719709  1.
  216.  0.00342960569  1.
  216.5  0.00340863574  1.
  217.  0.00339376877  1.
  217.5  0.00338443594  1.
  218.  0.00338002373  1.
  218.5  0.00337987985  1.
  219.  0.00338331937  1.
  219.5  0.00338963106  1.
  220.  0.00339808383  1.
  220.5  0.00340793324  1.
  221.  0.00341842805  1.
  221.5  0.00342881675  1.
  222.  0.00343835401  1.
  222.5  0.00344630698  1.
  223.  0.0034519615  1.
  223.5  0.003454628  1.
  224.  0.00345364721  1.
  224.5  0.00344839558  1.
  225.  0.00343829029  1.
  225.5  0.00342279401  1.
  226.  0.00340141914  1.
  226.5  0.00337373169  1.
  227.  0.00333935472  1.
  227.5  0.00329797122  1.
  228.  0.00324932663  1.
  228.5  0.00319323069  1.
  229.  0.00312955897  1.
  229.5  0.00305825366  1.
  230.  0.00297932403  1.
  230.5  0.00289284624  1.
  231.  0.00279896273  1.
  231.5  0.00269788098  1.
  232.  0.00258987194  1.
  232.5  0.00247526782  1.
  233.  0.00235445953  1.
  233.5  0.00222789364  1.
  234.  0.00209606897  1.
  234.5  0.00195953272  1.
  235.  0.00181887637  1.
  235.5  0.00167473111  1.
  236.  0.00152776315  1.
  236.5  0.00137866866  1.
  237.  0.00122816858  1.
  237.5  0.0010770032  1.
  238.  0.000925926638  1.
  238.5  0.000775701288  1.
  239.  0.000627092106  1.
  239.5  0.000480860981  1.
  240.  0.00033776111  1.
  240.5  0.000198531443  1.
  241.  6.38912533E-05  1.
  241.5 -6.54651437E-05  1.
  242. -0.000188873479  1.
  242.5 -0.000305704396  1.
  243. -0.000415368051  1.
  243.5 -0.00051731842  1.
  244. -0.000611057293  1.
  244.5 -0.000696137903  1.
  245. -0.000772168194  1.
  245.5 -0.00083881368  1.
  246. -0.000895799886  1.
  246.5 -0.000942914362  1.
  247. -0.000980008244  1.
  247.5 -0.00100699735  1.
  248. -0.00102386282  1.
  248.5 -0.00103065127  1.
  249. -0.0010274745  1.
  249.5 -0.00101450869  1.
  250. -0.000991993191  1.
  250.5 -0.000960228775  1.
  251. -0.000919575553  1.
  251.5 -0.000870450369  1.
  252. -0.000813323837  1.
  252.5 -0.000748716976  1.
  253. -0.000677197482  1.
  253.5 -0.000599375677  1.
  254. -0.000515900126  1.
  254.5 -0.00042745301  1.
  255. -0.000334745241  1.
  255.5 -0.000238511384  1.
  256. -0.000139504399  1.
  256.5 -3.84902813E-05  1.
  257.  6.37574117E-05  1.
  257.5  0.000166463068  1.
  258.  0.000268854516  1.
  258.5  0.00037016851  1.
  259.  0.000469656118  1.
  259.5  0.000566587996  1.
  260.  0.000660259498  1.
  260.5  0.000749995595  1.
  261.  0.000835155554  1.
  261.5  0.000915137333  1.
  262.  0.000989381713  1.
  262.5  0.00105737603  1.
  263.  0.00111865763  1.
  263.5  0.00117281685  1.
  264.  0.00121949963  1.
  264.5  0.00125840974  1.
  265.  0.00128931048  1.
  265.5  0.00131202601  1.
  266.  0.00132644215  1.
  266.5  0.00133250675  1.
  267.  0.00133022963  1.
  267.5  0.00131968198  1.
  268.  0.0013009954  1.
  268.5  0.00127436041  1.
  269.  0.00124002459  1.
  269.5  0.00119829031  1.
  270.  0.00114951203  1.
  270.5  0.00109409327  1.
  271.  0.00103248323  1.
  271.5  0.000965173098  1.
  272.  0.000892692059  1.
  272.5  0.000815603079  1.
  273.  0.000734498446  1.
  273.5  0.000649995142  1.
  274.  0.000562730058  1.
  274.5  0.000473355102  1.
  275.  0.000382532228  1.
  275.5  0.000290928396  1.
  276.  0.000199210576  1.
  276.5  0.000108040738  1.
  277.  1.80709237E-05  1.
  277.5 -7.00615927E-05  1.
  278. -0.000155739008  1.
  278.5 -0.000238367534  1.
  279. -0.000317381748  1.
  279.5 -0.000392248733  1.
  280. -0.000462471962  1.
  280.5 -0.000527594908  1.
  281. -0.000587204376  1.
  281.5 -0.000640933494  1.
  282. -0.000688464381  1.
  282.5 -0.000729530485  1.
  283. -0.000763918495  1.
  283.5 -0.000791469947  1.
  284. -0.000812082373  1.
  284.5 -0.000825710103  1.
  285. -0.000832364635  1.
  285.5 -0.000832114614  1.
  286. -0.000825085389  1.
  286.5 -0.000811458197  1.
  287. -0.000791468906  1.
  287.5 -0.000765406415  1.
  288. -0.000733610631  1.
  288.5 -0.000696470104  1.
  289. -0.000654419288  1.
  289.5 -0.000607935494  1.
  290. -0.000557535494  1.
  290.5 -0.000503771857  1.
  291. -0.000447228997  1.
  291.5 -0.00038851898  1.
  292. -0.000328277135  1.
  292.5 -0.00026715744  1.
  293. -0.000205827797  1.
  293.5 -0.000144965163  1.
  294. -8.52505855E-05  1.
  294.5 -2.73642163E-05  1.
  295.  2.8019718E-05  1.
  295.5  8.02379068E-05  1.
  296.  0.000128642895  1.
  296.5  0.000172607926  1.
  297.  0.000211531654  1.
  297.5  0.000244842686  1.
  298.  0.000272003922  1.
  298.5  0.000292516663  1.
  299.  0.000305924455  1.
  299.5  0.000311816615  1.
  300.  0.000309831469  1.
  300.5  0.000299659192  1.
  301.  0.000281044314  1.
  301.5  0.000253787801  1.
  302.  0.000217748762  1.
  302.5  0.000172845669  1.
  303.  0.000119057216  1.
  303.5  5.64226698E-05  1.
  304. -1.49581847E-05  1.
  304.5 -9.4925557E-05  1.
  305. -0.000183260617  1.
  305.5 -0.000279686898  1.
  306. -0.000383872081  1.
  306.5 -0.000495430261  1.
  307. -0.000613924542  1.
  307.5 -0.000738870036  1.
  308. -0.000869737206  1.
  308.5 -0.00100595552  1.
  309. -0.0011469174  1.
  309.5 -0.00129198246  1.
  310. -0.00144048189  1.
  310.5 -0.00159172315  1.
  311. -0.00174499472  1.
  311.5 -0.00189957101  1.
  312. -0.00205471736  1.
  312.5 -0.00220969504  1.
  313. -0.00236376632  1.
  313.5 -0.00251619943  1.
  314. -0.00266627352  1.
  314.5 -0.00281328344  1.
  315. -0.00295654446  1.
  315.5 -0.00309539676  1.
  316. -0.00322920968  1.
  316.5 -0.00335738586  1.
  317. -0.00347936495  1.
  317.5 -0.00359462716  1.
  318. -0.00370269645  1.
  318.5 -0.00380314339  1.
  319. -0.00389558764  1.
  319.5 -0.00397970015  1.
  320. -0.00405520492  1.
  320.5 -0.00412188038  1.
  321. -0.00417956041  1.
  321.5 -0.00422813495  1.
  322. -0.00426755027  1.
  322.5 -0.00429780875  1.
  323. -0.00431896836  1.
  323.5 -0.00433114179  1.
  324. -0.00433449511  1.
  324.5 -0.00432924619  1.
  325. -0.00431566271  1.
  325.5 -0.00429405991  1.
  326. -0.00426479798  1.
  326.5 -0.00422827922  1.
  327. -0.00418494494  1.
  327.5 -0.00413527206  1.
  328. -0.00407976961  1.
  328.5 -0.00401897497  1.
  329. -0.00395344995  1.
  329.5 -0.00388377682  1.
  330. -0.00381055411  1.
  330.5 -0.00373439249  1.
  331. -0.00365591047  1.
  331.5 -0.00357573017  1.
  332. -0.00349447306  1.
  332.5 -0.00341275578  1.
  333. -0.00333118599  1.
  333.5 -0.00325035832  1.
  334. -0.00317085052  1.
  334.5 -0.00309321962  1.
  335. -0.00301799839  1.
  335.5 -0.00294569194  1.
  336. -0.00287677453  1.
  336.5 -0.00281168669  1.
  337. -0.00275083247  1.
  337.5 -0.00269457713  1.
  338. -0.00264324499  1.
  338.5 -0.00259711762  1.
  339. -0.00255643241  1.
  339.5 -0.00252138139  1.
  340. -0.00249211037  1.
  340.5 -0.00246871854  1.
  341. -0.00245125826  1.
  341.5 -0.00243973528  1.
  342. -0.00243410928  1.
  342.5 -0.00243429471  1.
  343. -0.00244016203  1.
  343.5 -0.00245153916  1.
  344. -0.00246821332  1.
  344.5 -0.00248993316  1.
  345. -0.00251641107  1.
  345.5 -0.00254732585  1.
  346. -0.00258232558  1.
  346.5 -0.0026210307  1.
  347. -0.00266303724  1.
  347.5 -0.00270792032  1.
  348. -0.00275523768  1.
  348.5 -0.00280453339  1.
  349. -0.00285534162  1.
  349.5 -0.00290719049  1.
  350. -0.00295960592  1.
  350.5 -0.00301211548  1.
  351. -0.00306425226  1.
  351.5 -0.00311555862  1.
  352. -0.0031655899  1.
  352.5 -0.00321391796  1.
  353. -0.00326013469  1.
  353.5 -0.00330385521  1.
  354. -0.003344721  1.
  354.5 -0.00338240272  1.
  355. -0.00341660292  1.
  355.5 -0.00344705837  1.
  356. -0.00347354218  1.
  356.5 -0.00349586561  1.
  357. -0.00351387963  1.
  357.5 -0.00352747611  1.
  358. -0.00353658869  1.
  358.5 -0.00354119339  1.
  359. -0.00354130879  1.
  359.5 -0.00353699596  1.
  360. -0.00352835803  1.
  360.5 -0.00351553941  1.
  361. -0.00349872471  1.
  361.5 -0.00347813736  1.
  362. -0.00345403788  1.
  362.5 -0.00342672192  1.
  363. -0.00339651797  1.
  363.5 -0.00336378485  1.
  364. -0.00332890893  1.
  364.5 -0.00329230119  1.
  365. -0.00325439399  1.
  365.5 -0.00321563778  1.
  366. -0.00317649759  1.
  366.5 -0.00313744942  1.
  367. -0.00309897656  1.
  367.5 -0.00306156581  1.
  368. -0.00302570371  1.
  368.5 -0.00299187274  1.
  369. -0.00296054754  1.
  369.5 -0.00293219117  1.
  370. -0.00290725155  1.
  370.5 -0.00288615784  1.
  371. -0.0028693171  1.
  371.5 -0.00285711104  1.
  372. -0.00284989298  1.
  372.5 -0.00284798501  1.
  373. -0.00285167538  1.
  373.5 -0.00286121615  1.
  374. -0.00287682108  1.
  374.5 -0.00289866382  1.
  375. -0.00292687641  1.
  375.5 -0.00296154808  1.
  376. -0.00300272431  1.
  376.5 -0.00305040629  1.
  377. -0.00310455068  1.
  377.5 -0.00316506965  1.
  378. -0.00323183129  1.
  378.5 -0.00330466037  1.
  379. -0.0033833393  1.
  379.5 -0.00346760955  1.
  380. -0.00355717322  1.
  380.5 -0.003651695  1.
  381. -0.00375080431  1.
  381.5 -0.00385409781  1.
  382. -0.00396114197  1.
  382.5 -0.00407147603  1.
  383. -0.00418461504  1.
  383.5 -0.00430005308  1.
  384. -0.00441726667  1.
  384.5 -0.00453571827  1.
  385. -0.00465485984  1.
  385.5 -0.00477413656  1.
  386. -0.00489299049  1.
  386.5 -0.00501086431  1.
  387. -0.00512720503  1.
  387.5 -0.00524146765  1.
  388. -0.00535311882  1.
  388.5 -0.0054616403  1.
  389. -0.00556653242  1.
  389.5 -0.00566731734  1.
  390. -0.00576354219  1.
  390.5 -0.00585478201  1.
  391. -0.00594064247  1.
  391.5 -0.00602076246  1.
  392. -0.00609481634  1.
  392.5 -0.00616251603  1.
  393. -0.00622361278  1.
  393.5 -0.00627789869  1.
  394. -0.00632520798  1.
  394.5 -0.00636541793  1.
  395. -0.0063984495  1.
  395.5 -0.00642426777  1.
  396. -0.00644288191  1.
  396.5 -0.00645434501  1.
  397. -0.00645875353  1.
  397.5 -0.00645624641  1.
  398. -0.00644700407  1.
  398.5 -0.00643124691  1.
  399. -0.00640923372  1.
  399.5 -0.00638125971  1.
  400. -0.00634765441  1.
  400.5 -0.00630877921  1.
  401. -0.00626502484  1.
  401.5 -0.00621680852  1.
  402. -0.00616457102  1.
  402.5 -0.00610877357  1.
  403. -0.00604989456  1.
  403.5 -0.00598842622  1.
  404. -0.0059248712  1.
  404.5 -0.00585973904  1.
  405. -0.00579354263  1.
  405.5 -0.00572679471  1.
  406. -0.0056600043  1.
  406.5 -0.00559367322  1.
  407. -0.00552829266  1.
  407.5 -0.00546433985  1.
  408. -0.00540227481  1.
  408.5 -0.00534253729  1.
  409. -0.00528554378  1.
  409.5 -0.0052316848  1.
  410. -0.00518132228  1.
  410.5 -0.00513478727  1.
  411. -0.00509237776  1.
  411.5 -0.00505435685  1.
  412. -0.00502095109  1.
  412.5 -0.00499234919  1.
  413. -0.00496870089  1.
  413.5 -0.00495011624  1.
  414. -0.00493666507  1.
  414.5 -0.00492837681  1.
  415. -0.0049252406  1.
  415.5 -0.00492720568  1.
  416. -0.00493418207  1.
  416.5 -0.00494604156  1.
  417. -0.00496261895  1.
  417.5 -0.00498371353  1.
  418. -0.00500909092  1.
  418.5 -0.00503848504  1.
  419. -0.00507160033  1.
  419.5 -0.00510811424  1.
  420. -0.00514767985  1.
  420.5 -0.00518992868  1.
  421. -0.00523447364  1.
  421.5 -0.00528091212  1.
  422. -0.0053288292  1.
  422.5 -0.00537780088  1.
  423. -0.00542739744  1.
  423.5 -0.0054771868  1.
  424. -0.00552673786  1.
  424.5 -0.00557562386  1.
  425. -0.00562342568  1.
  425.5 -0.00566973511  1.
  426. -0.00571415795  1.
  426.5 -0.00575631706  1.
  427. -0.00579585529  1.
  427.5 -0.00583243819  1.
  428. -0.00586575658  1.
  428.5 -0.00589552893  1.
  429. -0.00592150354  1.
  429.5 -0.00594346043  1.
  430. -0.00596121307  1.
  430.5 -0.00597460981  1.
  431. -0.00598353505  1.
  431.5 -0.00598791015  1.
  432. -0.00598769405  1.
  432.5 -0.00598288364  1.
  433. -0.00597351377  1.
  433.5 -0.00595965708  1.
  434. -0.00594142347  1.
  434.5 -0.00591895931  1.
  435. -0.00589244639  1.
  435.5 -0.00586210058  1.
  436. -0.00582817029  1.
  436.5 -0.0057909346  1.
  437. -0.00575070124  1.
  437.5 -0.00570780434  1.
  438. -0.0056626019  1.
  438.5 -0.00561547324  1.
  439. -0.00556681612  1.
  439.5 -0.00551704382  1.
  440. -0.00546658212  1.
  440.5 -0.00541586607  1.
  441. -0.00536533683  1.
  441.5 -0.00531543834  1.
  442. -0.00526661406  1.
  442.5 -0.00521930364  1.
  443. -0.00517393963  1.
  443.5 -0.0051309443  1.
  444. -0.00509072642  1.
  444.5 -0.0050536782  1.
  445. -0.00502017239  1.
  445.5 -0.0049905594  1.
  446. -0.00496516468  1.
  446.5 -0.00494428622  1.
  447. -0.00492819229  1.
  447.5 -0.00491711936  1.
  448. -0.00491127022  1.
  448.5 -0.00491081242  1.
  449. -0.00491587689  1.
  449.5 -0.00492655683  1.
  450. -0.00494290693  1.
  450.5 -0.00496494278  1.
  451. -0.00499264059  1.
  451.5 -0.00502593723  1.
  452. -0.00506473051  1.
  452.5 -0.00510887971  1.
  453. -0.00515820648  1.
  453.5 -0.00521249588  1.
  454. -0.00527149779  1.
  454.5 -0.00533492852  1.
  455. -0.00540247266  1.
  455.5 -0.00547378514  1.
  456. -0.00554849354  1.
  456.5 -0.00562620058  1.
  457. -0.00570648675  1.
  457.5 -0.00578891314  1.
  458. -0.00587302438  1.
  458.5 -0.0059583517  1.
  459. -0.0060444161  1.
  459.5 -0.00613073159  1.
  460. -0.00621680844  1.
  460.5 -0.00630215647  1.
  461. -0.0063862884  1.
  461.5 -0.00646872307  1.
  462. -0.00654898874  1.
  462.5 -0.00662662619  1.
  463. -0.00670119184  1.
  463.5 -0.00677226068  1.
  464. -0.00683942913  1.
  464.5 -0.0069023177  1.
  465. -0.00696057349  1.
  465.5 -0.00701387251  1.
  466. -0.00706192181  1.
  466.5 -0.00710446134  1.
  467. -0.00714126561  1.
  467.5 -0.00717214515  1.
  468. -0.00719694762  1.
  468.5 -0.00721555871  1.
  469. -0.00722790282  1.
  469.5 -0.00723394338  1.
  470. -0.00723368295  1.
  470.5 -0.00722716303  1.
  471. -0.00721446365  1.
  471.5 -0.00719570257  1.
  472. -0.00717103437  1.
  472.5 -0.00714064919  1.
  473. -0.00710477124  1.
  473.5 -0.0070636571  1.
  474. -0.00701759382  1.
  474.5 -0.00696689672  1.
  475. -0.00691190713  1.
  475.5 -0.00685298988  1.
  476. -0.00679053063  1.
  476.5 -0.00672493311  1.
